n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
6,3,200,201,2,1,3,1.0000,200.452,482.000,856.935,9.3700,13.0000,1.2581,1.0388,4.8137,0.5556,0.3333,0.1111,0.0000,0.0000,4.2568,1.1106,0.5968
45,5,200,203,4,5,10,0.2250,201.109,625.858,713.345,26.8645,19.0000,1.7556,4.2476,7.0354,0.8543,0.1174,0.0283,0.1136,0.1606,4.4416,1.4809,0.3840
4,4,200,201,2,2,1,1.0000,200.510,714.490,807.000,9.4395,13.0000,1.0196,0.7072,4.8137,0.0000,0.7500,0.2500,1.0000,0.0000,4.6258,1.1093,1.0000
5,3,200,201,2,2,2,0.6250,200.400,779.855,395.418,9.1057,13.0000,1.1818,0.7209,4.8137,0.3432,0.2505,0.4063,0.6059,0.3645,5.1806,1.1111,0.6727
4,3,200,201,2,2,1,1.0000,200.455,1058.455,547.000,8.1442,12.0000,1.0909,0.6428,4.4434,0.0000,0.7500,0.2500,1.0000,0.0000,4.0723,0.7393,0.8182
4,3,200,202,3,2,1,0.6667,201.362,1202.745,564.000,8.6948,14.0000,1.1915,0.6875,5.1779,0.7500,0.1500,0.1000,0.9487,0.0000,4.8094,0.5546,0.8085
6,4,200,202,3,3,1,0.6667,200.580,1295.362,515.000,10.4271,14.0000,1.2174,0.6836,5.1840,0.6061,0.3030,0.0909,0.7071,0.0000,4.8110,1.4797,0.7536
4,3,202,203,2,3,1,0.6667,202.543,784.913,351.000,8.5038,13.0000,1.1304,0.5504,4.8081,0.7576,0.1294,0.1129,0.5257,0.0000,4.9894,1.4797,0.8261
4,3,204,206,3,2,1,0.6667,205.200,987.178,581.000,8.3045,13.0000,1.1556,0.8195,4.7956,0.7500,0.1500,0.1000,0.9487,0.0000,5.1695,1.4771,0.8222
5,3,206,207,2,2,2,0.6250,206.619,1159.603,590.825,10.3887,16.0000,1.2698,0.5771,5.8980,0.3432,0.2505,0.4063,0.6059,0.3645,4.7932,1.4761,0.6508
4,3,212,213,2,2,1,1.0000,212.522,1271.543,768.000,8.4421,13.0000,1.1304,0.6933,4.7737,0.0000,0.7500,0.2500,1.0000,0.0000,4.7700,1.2851,0.8043
9,3,217,220,4,2,3,0.3750,218.378,850.233,825.156,10.9542,13.0000,1.3000,0.9541,4.7485,0.6641,0.2001,0.1358,0.6523,0.2444,3.6552,1.4593,0.4111
3,3,217,219,3,1,1,1.0000,218.000,1162.000,896.000,8.4355,14.0000,1.0500,0.0000,5.1138,0.8889,0.0000,0.1111,1.0000,0.0000,5.4845,0.9135,1.0000
8,3,218,221,4,2,2,0.5000,219.494,778.617,459.210,10.4457,12.0000,1.1852,0.6591,4.3791,0.6108,0.0874,0.3018,0.9929,0.0516,4.0159,1.0953,0.4444
4,3,219,220,2,2,2,0.5000,219.255,1152.830,579.277,8.5737,14.0000,1.1915,0.4131,5.1090,0.0000,0.5625,0.4375,0.4459,0.5774,5.2900,2.5526,0.8298
4,3,222,223,2,1,3,0.6667,222.812,743.000,1021.208,8.7255,14.0000,1.1667,0.2803,5.0889,0.7500,0.1500,0.1000,0.3162,0.0000,5.2699,1.8162,0.8125
5,3,224,226,3,2,1,0.8333,224.774,1090.387,792.000,10.0604,16.0000,1.2903,0.4481,5.8040,0.5854,0.2927,0.1220,0.9487,0.0000,5.0830,1.4517,0.6935
4,3,225,226,2,1,2,1.0000,225.510,390.000,589.449,8.8827,14.0000,1.1429,0.6796,5.0785,0.0000,0.7500,0.2500,0.0000,0.0000,4.8920,1.0886,0.7959
6,3,225,226,2,4,2,0.3750,225.484,1176.094,691.141,9.4731,12.0000,1.1250,1.2044,4.3530,0.8688,0.0142,0.1170,0.3629,0.9045,4.5297,1.4506,0.5625
3,3,229,231,3,1,1,1.0000,230.000,827.000,537.000,7.9162,13.0000,1.0263,1.0000,4.6958,0.8889,0.0000,0.1111,1.0000,0.0000,5.0468,1.8035,1.0000
4,3,230,231,2,1,2,1.0000,230.529,905.000,340.392,9.1957,16.0000,1.2549,0.6588,5.7732,0.0000,0.7500,0.2500,0.0000,0.0000,5.2266,1.0829,0.8431
4,3,232,234,3,1,2,0.6667,232.917,847.000,1149.458,8.6319,13.0000,1.0833,1.0249,4.6804,0.7576,0.1294,0.1129,0.8507,0.0000,5.0348,0.7193,0.8125
6,3,234,236,3,2,2,0.5000,235.328,1027.625,949.125,9.3718,13.0000,1.2187,0.5137,4.6647,0.5034,0.2551,0.2415,0.9677,0.2521,4.3016,1.0752,0.5781
5,3,236,237,2,3,1,0.8333,236.397,959.707,711.000,9.2925,14.0000,1.2069,0.8105,5.0178,0.5854,0.2927,0.1220,0.3162,0.0000,4.6541,1.0744,0.6552
3,3,236,237,2,2,1,0.7500,236.658,1290.316,643.000,7.8575,13.0000,1.0263,0.7298,4.6594,0.5333,0.2667,0.2000,0.7071,0.0000,4.2961,0.3584,1.0000
4,3,237,238,2,2,1,1.0000,237.471,1012.549,316.000,9.1242,16.0000,1.2549,0.6518,5.7281,0.0000,0.7500,0.2500,1.0000,0.0000,4.6488,1.6088,0.7843
4,3,238,240,3,2,1,0.6667,238.978,972.174,909.000,8.2154,13.0000,1.1304,0.9936,4.6488,0.5357,0.3214,0.1429,1.0000,0.0000,4.8197,0.8936,0.8261
4,3,238,240,3,2,1,0.6667,239.288,1031.231,777.000,9.2837,17.0000,1.3077,0.3694,6.0721,0.7500,0.1500,0.1000,0.9487,0.0000,4.8156,0.7152,0.8077
6,3,238,240,3,3,1,0.6667,239.227,1107.788,799.000,9.6216,15.0000,1.3636,0.3109,5.3578,0.4000,0.4800,0.1200,0.7071,0.0000,4.2848,1.6086,0.6061
4,3,240,243,4,1,1,1.0000,241.373,1008.000,303.000,9.0831,17.0000,1.3333,0.3725,6.0581,0.9375,0.0000,0.0625,1.0000,0.0000,4.8089,1.7793,0.8235
4,3,241,242,2,2,2,0.5000,241.267,1053.822,928.444,8.0155,13.0000,1.1556,0.5479,4.6326,0.5916,0.1015,0.3069,0.5000,0.5000,4.6301,1.9577,0.8222
6,3,242,243,2,2,3,0.5000,242.647,840.338,321.235,9.8737,13.0000,1.1471,0.5425,4.6218,0.4074,0.2455,0.3471,0.3304,0.7250,4.6256,1.0674,0.7206
3,3,242,243,2,1,2,0.7500,242.308,990.000,713.308,8.0117,15.0000,1.1538,0.4351,5.3391,0.5333,0.2667,0.2000,0.7071,0.0000,4.6279,1.4254,1.0000
4,3,242,244,3,2,1,0.6667,243.174,1052.826,801.000,8.1754,13.0000,1.1304,1.1867,4.6272,0.7500,0.1500,0.1000,0.9487,0.0000,4.7971,1.2441,0.8261
4,3,242,243,2,2,1,1.0000,242.440,1185.440,714.000,8.8939,15.0000,1.2000,0.6223,5.3391,0.0000,0.7500,0.2500,1.0000,0.0000,4.2694,1.0662,0.8200
4,3,244,245,2,1,3,0.6667,244.469,1047.000,527.959,8.6953,14.0000,1.1429,0.4712,4.9715,0.7576,0.1294,0.1129,0.5257,0.0000,4.7919,1.7747,0.7959
4,3,245,246,2,1,3,0.6667,245.562,938.000,739.917,8.5069,15.0000,1.2500,0.4454,5.3141,0.7576,0.1294,0.1129,0.5257,0.0000,4.7858,1.4181,0.8333
4,3,245,247,3,2,1,0.6667,246.060,978.280,446.000,8.8561,15.0000,1.2000,0.2864,5.3141,0.5357,0.3214,0.1429,1.0000,0.0000,4.9564,0.7094,0.8200
5,3,247,248,2,3,1,0.8333,247.368,1281.754,931.000,9.0162,14.0000,1.2281,0.4428,4.9539,0.5854,0.2927,0.1220,0.3162,0.0000,4.5942,0.7075,0.6667
6,3,248,250,3,2,2,0.5000,248.821,779.418,874.119,9.6579,15.0000,1.3433,0.6206,5.2952,0.5230,0.1584,0.3185,0.9225,0.0898,4.2370,1.7642,0.6269
7,3,248,249,2,2,3,0.5833,248.375,807.712,842.525,10.6820,14.0000,1.2250,0.7063,4.9481,0.5694,0.1270,0.3036,0.2595,0.2173,4.2372,1.4146,0.5000
5,4,248,250,3,1,2,0.8333,248.857,843.000,866.413,9.9476,17.0000,1.3492,0.4367,6.0012,0.5854,0.2927,0.1220,0.9487,0.0000,5.2952,1.7670,0.8730
4,3,249,250,2,2,1,1.0000,249.468,841.532,793.000,8.2912,13.0000,1.1064,0.6620,4.5892,0.0000,0.7500,0.2500,1.0000,0.0000,4.5862,1.7621,0.7872
6,3,249,250,2,2,2,0.7500,249.677,941.452,712.290,8.9281,12.0000,1.1613,0.8644,4.2362,0.2000,0.3333,0.4667,0.7071,0.7071,4.2311,0.8815,0.5806
5,3,249,250,2,3,1,0.8333,249.407,1235.889,447.000,8.5210,12.0000,1.1111,0.4223,4.2362,0.5854,0.2927,0.1220,0.3162,0.0000,4.5841,1.0584,0.6667
6,3,250,252,3,2,1,1.0000,250.968,951.452,771.000,8.9144,12.0000,1.1613,1.0679,4.2311,0.5556,0.3333,0.1111,1.0000,0.0000,4.5753,1.9359,0.5806
5,3,250,252,3,2,2,0.4167,250.952,1073.581,840.387,9.7654,16.0000,1.2903,0.7442,5.6348,0.7383,0.0485,0.2132,0.7071,0.0000,4.5779,1.0561,0.6935
3,3,251,252,2,1,2,0.7500,251.700,1194.000,773.650,8.1264,14.0000,1.0500,0.7159,4.9246,0.5333,0.2667,0.2000,0.7071,0.0000,5.2772,1.4074,1.0000
4,3,252,253,2,2,1,1.0000,252.469,1135.531,897.000,8.6132,14.0000,1.1429,0.6638,4.9246,0.0000,0.7500,0.2500,1.0000,0.0000,4.5699,0.8790,0.7755
5,3,253,255,3,2,1,0.8333,254.051,1086.678,396.000,9.2586,15.0000,1.2712,1.0023,5.2575,0.6340,0.2717,0.0943,1.0000,0.0000,4.5615,1.7521,0.6780
