n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
83,15,200,205,6,4,11,0.3144,201.913,596.087,711.089,35.4516,19.0000,1.5929,4.4487,6.2100,0.7448,0.1391,0.1161,0.2773,0.3280,2.9322,0.6541,0.4343
3,3,200,202,3,1,1,1.0000,201.022,625.000,656.000,8.4835,16.0000,1.0667,0.0222,5.2246,0.8889,0.0000,0.1111,1.0000,0.0000,4.2409,0.0006,1.0000
33,4,200,205,6,6,6,0.1528,201.795,641.483,785.120,23.2873,25.0000,2.0122,1.8628,8.1711,0.6261,0.3020,0.0718,0.1705,0.0235,2.9325,0.6504,0.4220
79,8,200,205,6,21,4,0.1567,201.304,682.302,627.142,34.2295,19.0000,1.6105,3.0002,6.2100,0.9530,0.0403,0.0067,0.0461,0.0648,4.2413,1.6308,0.4013
4,3,200,203,4,1,1,1.0000,201.365,741.000,788.000,8.4869,15.0000,1.1538,1.3654,4.9026,0.9375,0.0000,0.0625,1.0000,0.0000,4.0807,1.1421,0.8077
6,4,200,201,2,2,3,0.5000,200.461,749.645,1090.421,10.1366,15.0000,1.1842,0.8674,4.8981,0.4758,0.3366,0.1876,0.4538,0.7223,3.7587,0.8156,0.7368
7,3,200,203,4,2,2,0.4375,201.456,749.570,1102.886,9.7459,13.0000,1.1519,0.6371,4.2450,0.7406,0.0824,0.1770,0.9316,0.0988,3.2656,0.8170,0.4937
6,3,200,202,3,2,2,0.5000,201.014,862.690,1114.465,9.4648,15.0000,1.2676,0.5588,4.8981,0.4412,0.1872,0.3716,0.7882,0.6154,3.5902,0.9807,0.5775
7,3,200,202,3,2,2,0.5833,201.024,889.301,403.337,10.2436,15.0000,1.2651,0.4529,4.8981,0.4296,0.3471,0.2233,0.9305,0.2273,4.2483,1.3054,0.5181
3,3,200,201,2,2,1,0.7500,200.683,944.366,235.000,7.7319,15.0000,1.0976,0.7090,4.8981,0.5333,0.2667,0.2000,0.7071,0.0000,3.5965,0.0000,1.0000
3,3,200,202,3,1,1,1.0000,201.000,950.000,479.000,8.2951,18.0000,1.2273,0.0000,5.8777,0.8889,0.0000,0.1111,1.0000,0.0000,3.9224,1.1423,1.0000
5,3,200,201,2,1,3,0.8333,200.603,1018.000,938.809,9.9339,18.0000,1.3235,0.6325,5.8832,0.5854,0.2927,0.1220,0.3162,0.0000,4.8981,1.6311,0.7206
5,3,200,202,3,3,1,0.5556,200.968,1179.000,480.000,9.2003,17.0000,1.3492,0.0317,5.5512,0.7911,0.1351,0.0737,0.8507,0.0000,4.5675,1.9554,0.7143
11,3,200,203,4,3,2,0.4583,200.851,1182.992,1027.554,11.9146,15.0000,1.3636,1.0155,4.9026,0.5512,0.2224,0.2263,0.9815,0.1903,2.9416,0.6537,0.3471
5,3,200,201,2,3,2,0.4167,200.266,1190.828,835.828,9.3525,17.0000,1.3281,1.1201,5.5512,0.7958,0.0325,0.1718,0.2610,0.6572,4.5758,1.9605,0.6875
5,3,200,202,3,2,1,0.8333,200.641,1197.453,1077.000,9.3492,16.0000,1.2500,0.7847,5.2295,0.5854,0.2927,0.1220,0.9487,0.0000,3.9185,1.1430,0.7031
11,5,200,203,4,2,3,0.4583,201.111,1241.479,470.333,14.1758,19.0000,1.4514,1.0634,6.1983,0.7520,0.0683,0.1797,0.9370,0.1723,4.9001,1.3045,0.6319
4,3,200,203,4,1,1,1.0000,201.389,1264.000,968.000,8.8132,16.0000,1.1852,0.3889,5.2246,0.9375,0.0000,0.0625,1.0000,0.0000,4.0825,0.8145,0.8333
6,3,201,203,3,2,2,0.5000,202.338,888.127,1081.310,9.4526,14.0000,1.1831,0.4758,4.5672,0.5034,0.2551,0.2415,0.9677,0.2521,3.7514,0.6525,0.5775
6,4,201,203,3,3,2,0.3333,201.975,947.875,860.513,10.6547,16.0000,1.2000,1.2365,5.2196,0.6378,0.1768,0.1854,0.4780,0.2815,5.0565,0.9774,0.7500
6,3,201,203,3,2,2,0.5000,201.924,1252.333,659.864,8.7906,13.0000,1.1818,0.3680,4.2409,0.5230,0.1584,0.3185,0.9225,0.0898,3.9143,1.6311,0.5909
4,3,201,203,3,2,1,0.6667,202.200,1312.820,654.000,8.1540,14.0000,1.1200,0.2691,4.5672,0.7500,0.1500,0.1000,0.9487,0.0000,3.7534,0.3266,0.8200
3,3,202,203,2,2,1,0.7500,202.698,1092.651,477.000,8.0933,15.0000,1.0465,0.7179,4.8885,0.5333,0.2667,0.2000,0.7071,0.0000,5.2148,1.7934,1.0000
7,3,203,206,4,2,2,0.4375,204.545,926.364,832.875,10.8223,16.0000,1.2727,0.6674,5.2091,0.6023,0.2183,0.1794,0.9919,0.0509,4.2225,1.3012,0.5000
8,3,205,206,2,3,2,0.6667,205.547,976.411,821.632,10.9169,14.0000,1.1789,0.7135,4.5481,0.4716,0.1249,0.4035,0.2642,0.5134,4.0653,1.2991,0.4316
9,3,207,209,3,2,3,0.5000,208.233,935.728,1026.845,11.1251,16.0000,1.3981,1.1729,5.1798,0.4438,0.1190,0.4373,0.9234,0.0160,2.9175,0.8118,0.4466
8,3,208,211,4,3,2,0.3333,209.677,950.250,493.906,10.9789,16.0000,1.3333,0.7278,5.1798,0.6837,0.1810,0.1353,0.8939,0.2135,4.3607,1.4578,0.4688
4,3,208,209,2,2,1,1.0000,208.469,1056.449,596.000,7.9366,14.0000,1.1429,0.6951,4.5323,0.0000,0.7500,0.2500,1.0000,0.0000,4.5381,0.9714,0.8163
5,4,208,209,2,3,1,0.8333,208.552,1072.239,563.000,9.7055,16.0000,1.1940,0.6017,5.1860,0.5854,0.2927,0.1220,0.3162,0.0000,3.8853,0.1628,0.8358
5,3,208,210,3,2,1,0.8333,208.721,1132.607,977.000,8.8345,14.0000,1.1475,0.8216,4.5377,0.5854,0.2927,0.1220,0.9487,0.0000,4.5325,0.3249,0.6557
9,3,212,215,4,3,2,0.3750,213.438,1069.010,438.800,11.2674,15.0000,1.2857,0.4817,4.8317,0.7072,0.1781,0.1147,0.7619,0.1274,3.2264,1.1269,0.4095
6,3,214,216,3,3,2,0.3333,215.038,864.000,266.532,10.3604,16.0000,1.2152,0.4699,5.1401,0.3218,0.4574,0.2208,0.5418,0.4544,4.8149,1.6084,0.5570
4,3,217,218,2,1,2,1.0000,217.464,788.000,823.500,8.9645,16.0000,1.1429,0.6823,5.1259,0.0000,0.7500,0.2500,0.0000,0.0000,4.8022,1.5996,0.7857
5,3,226,228,3,2,1,0.8333,226.943,1004.729,1017.000,9.8848,20.0000,1.4286,0.2774,6.3146,0.6340,0.2717,0.0943,1.0000,0.0000,4.7289,0.9470,0.7286
4,3,228,229,2,2,1,1.0000,228.451,1251.451,916.000,8.0338,14.0000,1.0980,0.6378,4.4137,0.0000,0.7500,0.2500,1.0000,0.0000,4.7247,0.6298,0.8235
4,3,230,232,3,2,1,0.6667,231.051,848.153,365.000,9.2582,19.0000,1.2881,0.1608,5.9633,0.5357,0.3214,0.1429,1.0000,0.0000,5.1780,1.8855,0.8475
3,3,233,235,3,1,1,1.0000,234.000,1265.000,842.000,7.5773,14.0000,1.0000,1.0000,4.3811,0.8889,0.0000,0.1111,1.0000,0.0000,4.6879,1.4069,1.0000
4,3,237,240,4,1,1,1.0000,238.661,1118.000,475.000,8.6918,16.0000,1.1429,1.3393,4.9576,0.9375,0.0000,0.0625,1.0000,0.0000,4.9664,0.6205,0.8214
5,3,238,239,2,3,1,0.8333,238.485,1194.742,766.000,9.1646,17.0000,1.2879,0.9036,5.2747,0.5854,0.2927,0.1220,0.3162,0.0000,5.2755,1.5531,0.7273
4,3,241,242,2,1,2,1.0000,241.527,885.000,986.527,8.5034,15.0000,1.0909,0.7082,4.6415,0.0000,0.7500,0.2500,0.0000,0.0000,4.7898,1.2375,0.8000
4,3,242,244,3,1,2,0.6667,243.281,1197.000,592.263,8.7924,15.0000,1.0526,0.3848,4.6292,0.7500,0.1500,0.1000,0.9487,0.0000,4.7780,1.2323,0.7719
5,3,246,248,3,1,2,0.8333,246.864,879.000,752.333,9.0651,16.0000,1.2121,0.3601,4.9132,0.5854,0.2927,0.1220,0.9487,0.0000,3.9875,0.7705,0.6667
5,3,246,247,2,2,2,0.6250,246.635,993.381,815.143,8.6555,16.0000,1.2698,0.5466,4.9132,0.3432,0.2505,0.4063,0.6059,0.3645,4.6121,0.6149,0.7143
6,3,247,248,2,2,2,0.7500,247.526,1122.750,570.513,9.5215,16.0000,1.2632,0.7238,4.9073,0.2667,0.1333,0.6000,0.7071,0.7071,4.4500,1.6888,0.5789
4,3,249,250,2,1,2,1.0000,249.492,957.000,644.557,9.3383,17.0000,1.1148,0.6617,5.2079,0.0000,0.7500,0.2500,0.0000,0.0000,4.4398,1.2245,0.7869
4,3,251,253,3,1,2,0.6667,252.200,866.000,473.818,8.3946,16.0000,1.1636,0.2703,4.8851,0.7500,0.1500,0.1000,0.9487,0.0000,4.7314,0.9153,0.8182
4,3,259,260,2,2,1,1.0000,259.571,854.518,835.000,8.4852,17.0000,1.2143,0.6722,5.1497,0.0000,0.7500,0.2500,1.0000,0.0000,4.6972,1.5136,0.8214
3,3,261,263,3,1,1,1.0000,262.021,1084.000,998.000,8.2056,18.0000,1.1489,0.0213,5.4432,0.8889,0.0000,0.1111,1.0000,0.0000,4.8346,1.2094,1.0000
9,3,262,265,4,3,2,0.3750,263.894,1046.053,734.814,11.3726,19.0000,1.5133,1.1230,5.7315,0.7160,0.1006,0.1834,0.8724,0.0514,3.9235,1.8107,0.4248
4,3,262,263,2,2,2,0.5000,262.804,1140.536,670.714,8.4615,16.0000,1.1429,0.8743,4.8343,0.5916,0.1015,0.3069,0.5000,0.5000,4.9847,1.5110,0.8036
3,3,265,267,3,1,1,1.0000,265.978,932.000,938.000,8.0054,16.0000,1.0435,0.9783,4.8265,0.8889,0.0000,0.1111,1.0000,0.0000,4.8227,0.7535,1.0000
8,3,265,268,4,2,2,0.5000,266.505,1065.495,779.423,10.3333,15.0000,1.2371,0.8238,4.5213,0.6442,0.1105,0.2453,0.9239,0.3827,3.9170,1.2052,0.4433
6,3,267,269,3,3,1,0.6667,267.675,952.623,929.000,9.4633,16.0000,1.2468,0.7029,4.8155,0.6061,0.3030,0.0909,0.7071,0.0000,4.2145,1.5051,0.5714
