n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
4,3,200,201,2,2,1,1.0000,200.469,580.531,814.000,8.5773,13.0000,1.0612,0.7084,4.5530,0.0000,0.7500,0.2500,1.0000,0.0000,4.9010,0.6999,0.7959
4,3,200,201,2,2,2,0.5000,200.204,611.469,1164.245,8.5791,14.0000,1.1429,0.5674,4.9032,0.5916,0.1015,0.3069,0.5000,0.5000,3.6785,1.0507,0.7959
4,3,200,200,1,2,2,1.0000,200.000,619.458,563.521,8.4055,13.0000,1.0833,0.6938,4.5530,0.0000,0.7500,0.2500,0.0000,1.0000,4.7281,1.4012,0.7917
8,6,200,202,3,5,1,0.5333,200.478,717.235,786.000,14.2342,21.0000,1.4609,1.3242,7.3548,0.8253,0.1378,0.0369,0.3186,0.0000,3.6774,1.0504,0.7913
4,3,200,201,2,2,2,0.5000,200.472,823.774,839.755,9.2775,15.0000,1.1321,0.5779,5.2534,0.5916,0.1015,0.3069,0.7071,0.7071,4.2015,1.4009,0.7736
7,3,200,202,3,2,3,0.3889,201.256,893.878,219.671,10.8434,14.0000,1.1951,0.7282,4.8992,0.2661,0.4704,0.2635,0.7252,0.2401,4.8951,1.7470,0.4756
3,3,200,201,2,2,1,0.7500,200.643,935.667,623.000,8.4881,15.0000,1.0714,0.7241,5.2534,0.5333,0.2667,0.2000,0.7071,0.0000,5.5979,2.4493,1.0000
4,3,205,206,2,2,1,1.0000,205.529,1233.529,661.000,8.8874,14.0000,1.0980,0.7083,4.8818,0.0000,0.7500,0.2500,1.0000,0.0000,5.0510,1.2191,0.8039
7,3,211,212,2,2,2,0.8750,211.525,823.362,1160.550,10.4726,14.0000,1.2250,0.7807,4.8517,0.0000,0.3318,0.6682,0.5977,0.5774,4.5028,1.7292,0.5125
6,3,212,214,3,3,1,0.6667,213.243,1183.203,430.000,10.4429,16.0000,1.2973,0.3166,5.5323,0.4000,0.4800,0.1200,0.7071,0.0000,4.6656,2.0722,0.5946
4,4,223,224,2,2,1,1.0000,223.500,974.519,868.000,9.2149,14.0000,1.0370,0.6941,4.7812,0.0000,0.7500,0.2500,1.0000,0.0000,4.9493,1.5337,1.0000
4,3,223,224,2,2,1,1.0000,223.510,1047.510,746.000,8.7029,13.0000,1.0196,0.7072,4.4397,0.0000,0.7500,0.2500,1.0000,0.0000,4.7754,1.3656,0.7647
5,3,227,228,2,2,2,0.6250,227.394,1081.576,710.864,10.0224,17.0000,1.2879,0.5948,5.7754,0.3432,0.2505,0.4063,0.6059,0.3645,5.0902,1.3567,0.6818
3,3,228,230,3,1,1,1.0000,228.977,867.000,598.000,8.6079,15.0000,1.0227,0.9773,5.0893,0.8889,0.0000,0.1111,1.0000,0.0000,5.4205,0.3388,1.0000
3,3,229,230,2,2,1,0.7500,229.341,963.317,381.000,8.0172,14.0000,1.0244,0.4660,4.7438,0.5333,0.2667,0.2000,0.7071,0.0000,4.3996,1.3562,1.0000
4,3,229,230,2,3,1,0.6667,229.200,1223.820,939.000,8.4688,14.0000,1.1200,1.1968,4.7438,0.7500,0.1500,0.1000,0.3162,0.0000,5.0817,1.3560,0.8000
4,4,234,235,2,3,1,0.6667,234.473,1277.982,657.000,9.2521,15.0000,1.0909,0.4731,5.0496,0.7576,0.1294,0.1129,0.5257,0.0000,4.8785,1.0093,1.0000
4,3,235,237,3,2,1,0.6667,235.906,663.547,982.000,8.8995,15.0000,1.1321,0.5552,5.0368,0.7576,0.1294,0.1129,0.8507,0.0000,5.2081,2.0141,0.8302
3,3,235,237,3,1,1,1.0000,236.000,1149.000,907.000,8.3363,15.0000,1.0465,0.0000,5.0368,0.8889,0.0000,0.1111,1.0000,0.0000,5.0419,1.5104,1.0000
3,3,237,239,3,1,1,1.0000,238.000,796.000,357.000,7.9288,15.0000,1.0976,0.0000,5.0243,0.8889,0.0000,0.1111,1.0000,0.0000,4.3598,1.0059,1.0000
5,3,240,242,3,2,2,0.4167,241.188,897.844,861.219,9.5501,14.0000,1.0937,0.3278,4.6723,0.6489,0.0995,0.2515,0.9362,0.2726,5.0002,1.0018,0.6562
6,4,240,242,3,3,1,0.6667,241.158,1255.961,598.000,10.3530,14.0000,1.1053,0.8430,4.6668,0.6944,0.2222,0.0833,0.6000,0.0000,4.6727,1.1671,0.6974
4,3,241,242,2,1,3,0.6667,241.460,936.000,1188.940,8.3390,14.0000,1.1200,0.4639,4.6723,0.7576,0.1294,0.1129,0.5257,0.0000,4.6690,0.9987,0.8000
6,4,242,244,3,3,1,0.6667,243.195,1294.909,871.000,10.4644,15.0000,1.1688,0.9297,4.9944,0.6944,0.2222,0.0833,0.6000,0.0000,4.6586,0.0000,0.7143
4,3,244,245,2,2,1,1.0000,244.537,1193.500,531.000,8.9743,15.0000,1.1111,0.6814,4.9832,0.0000,0.7500,0.2500,1.0000,0.0000,4.1558,0.9970,0.7778
4,4,245,247,3,2,1,0.6667,245.703,986.266,1019.000,10.6226,19.0000,1.1875,0.3984,6.3051,0.7500,0.1500,0.1000,0.9487,0.0000,5.3155,1.4933,1.0000
3,3,249,250,2,1,2,0.7500,249.690,997.000,788.690,8.0158,16.0000,1.1429,0.4377,5.2874,0.5333,0.2667,0.2000,0.7071,0.0000,4.9594,2.6417,1.0000
4,3,251,252,2,2,2,0.5000,251.453,988.208,1173.302,8.7448,16.0000,1.2075,0.8576,5.2822,0.5916,0.1015,0.3069,0.7071,0.7071,4.6203,0.8249,0.7925
4,3,255,256,2,2,2,0.5000,255.255,703.196,853.706,8.3853,15.0000,1.1765,0.7757,4.9336,0.0000,0.5625,0.4375,0.4459,0.5774,3.9459,1.4792,0.8039
3,3,256,257,2,2,1,0.7500,256.683,899.317,903.000,7.7744,15.0000,1.0976,0.4484,4.9251,0.5333,0.2667,0.2000,0.7071,0.0000,4.6003,1.4785,1.0000
4,3,257,258,2,1,2,1.0000,257.455,882.000,581.527,9.0259,16.0000,1.1636,0.6558,5.2534,0.0000,0.7500,0.2500,0.0000,0.0000,4.1030,1.3128,0.7818
3,3,259,260,2,2,1,0.7500,259.295,1211.295,621.000,8.3254,18.0000,1.2273,0.4178,5.9004,0.5333,0.2667,0.2000,0.7071,0.0000,3.9339,1.8028,1.0000
4,3,260,261,2,2,2,0.5000,260.471,732.255,950.804,8.3494,14.0000,1.0980,0.5700,4.5856,0.5916,0.1015,0.3069,0.7071,0.7071,4.7475,1.3094,0.8039
5,3,260,261,2,2,2,0.6250,260.672,1202.594,600.797,9.3701,15.0000,1.1719,0.7081,4.9094,0.3432,0.2505,0.4063,0.6059,0.3645,3.9280,0.9808,0.6719
4,3,261,263,3,2,1,0.6667,261.820,1146.800,866.000,8.1774,14.0000,1.1200,1.1968,4.5754,0.7500,0.1500,0.1000,0.9487,0.0000,4.5807,0.6547,0.8000
3,3,262,263,2,1,2,0.7500,262.310,1066.000,630.333,7.9288,15.0000,1.0714,0.4549,4.9058,0.5333,0.2667,0.2000,0.7071,0.0000,5.2323,2.2882,1.0000
4,3,263,264,2,1,2,1.0000,263.469,979.000,961.531,8.0043,13.0000,1.0612,0.7084,4.2486,0.0000,0.7500,0.2500,0.0000,0.0000,4.2469,0.9816,0.7959
3,3,264,265,2,2,1,0.7500,264.333,587.333,1193.000,7.3519,13.0000,1.0000,0.4714,4.2456,0.5333,0.2667,0.2000,0.7071,0.0000,4.5720,1.3058,1.0000
4,3,270,272,3,2,1,0.6667,270.941,1062.549,780.000,8.2916,15.0000,1.1765,0.4548,4.8772,0.7576,0.1294,0.1129,0.8507,0.0000,4.5531,0.6511,0.8039
4,3,271,273,3,2,1,0.6667,272.216,599.784,807.000,8.2857,14.0000,1.0980,0.3050,4.5495,0.7500,0.1500,0.1000,0.9487,0.0000,4.5498,1.6248,0.7843
4,3,271,272,2,2,1,1.0000,271.537,1161.481,672.000,8.7764,15.0000,1.1111,0.6951,4.8745,0.0000,0.7500,0.2500,1.0000,0.0000,4.8762,0.0000,0.7963
3,3,272,273,2,2,1,0.7500,272.614,1154.295,598.000,8.2525,17.0000,1.1591,0.6811,5.5244,0.5333,0.2667,0.2000,0.7071,0.0000,4.8720,1.6250,1.0000
6,4,273,274,2,2,2,0.7500,273.532,774.299,824.377,10.2069,15.0000,1.1688,0.8725,4.8718,0.2000,0.3333,0.4667,0.0000,0.0000,4.7068,1.1357,0.7273
4,3,273,275,3,2,1,0.6667,274.345,1157.276,920.000,9.4122,18.0000,1.2414,0.4416,5.8431,0.7500,0.1500,0.1000,0.9487,0.0000,5.1915,1.2993,0.8276
4,3,276,278,3,2,1,0.6667,277.333,769.241,551.000,8.7500,16.0000,1.1852,0.4112,5.1860,0.7500,0.1500,0.1000,0.9487,0.0000,4.8602,1.6200,0.8148
3,3,276,276,1,2,2,0.7500,276.000,954.660,718.681,8.7996,16.0000,1.0213,0.7327,5.1886,0.5333,0.2667,0.2000,0.0000,1.0000,5.5131,1.9460,1.0000
4,3,276,277,2,2,1,1.0000,276.510,1306.510,698.000,8.2672,13.0000,1.0196,0.7072,4.2157,0.0000,0.7500,0.2500,1.0000,0.0000,4.5381,0.9731,0.7647
5,4,277,279,3,2,2,0.4167,277.942,1089.203,731.797,9.9973,16.0000,1.1594,0.9848,5.1860,0.4138,0.1655,0.4207,1.0000,0.0000,5.1834,2.1058,0.8261
8,4,278,281,4,3,2,0.3333,279.364,1081.758,698.899,11.3324,18.0000,1.4545,0.4486,5.8287,0.6456,0.1640,0.1904,0.8541,0.0521,4.3707,0.9710,0.5758
3,3,279,280,2,2,1,0.7500,279.674,904.698,590.000,8.0367,16.0000,1.1163,0.4443,5.1787,0.5333,0.2667,0.2000,0.7071,0.0000,4.8573,1.9427,1.0000
6,3,283,285,3,2,3,0.3333,284.013,841.679,754.474,10.2890,15.0000,1.1538,1.2889,4.8447,0.3348,0.4659,0.1992,0.2110,0.5091,4.6851,1.6150,0.7179
3,3,301,303,3,1,1,1.0000,301.940,1055.000,366.000,9.2692,19.0000,1.1400,0.0600,6.1007,0.8889,0.0000,0.1111,1.0000,0.0000,5.1392,0.6422,1.0000
3,3,301,302,2,2,1,0.7500,301.652,1137.304,991.000,8.5284,16.0000,1.0435,0.7197,5.1390,0.5333,0.2667,0.2000,0.7071,0.0000,5.4586,1.2845,1.0000
3,3,302,303,2,1,2,0.7500,302.333,793.000,925.667,7.7852,14.0000,1.0000,0.7454,4.4952,0.5333,0.2667,0.2000,0.7071,0.0000,4.8163,1.6055,1.0000
6,3,302,304,3,2,1,1.0000,303.036,1119.518,645.000,10.8767,16.0000,1.1566,0.5193,5.1359,0.5556,0.3333,0.1111,1.0000,0.0000,4.6542,0.6421,0.5542
3,3,315,316,2,2,1,0.7500,315.667,791.333,849.000,7.7571,14.0000,1.0000,0.7454,4.4793,0.5333,0.2667,0.2000,0.7071,0.0000,4.7982,2.0788,1.0000
