n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
16,6,200,202,3,4,4,0.3333,200.480,613.719,630.649,15.0580,14.0000,1.3099,0.6572,4.9325,0.4849,0.1745,0.3406,0.2489,0.9528,2.4685,0.7039,0.4386
31,11,200,204,5,7,4,0.2214,201.317,620.544,628.359,23.9660,22.0000,1.7995,2.1277,7.7510,0.5500,0.3943,0.0557,0.1726,0.1147,3.5236,1.4051,0.5277
18,8,200,203,4,4,5,0.2250,200.939,780.597,634.346,19.1735,20.0000,1.5584,1.1659,7.0464,0.5856,0.3416,0.0727,0.3326,0.0773,4.5787,1.0575,0.6970
5,3,200,201,2,1,3,0.8333,200.542,795.000,655.305,9.2936,15.0000,1.2712,0.8815,5.2848,0.5854,0.2927,0.1220,0.3162,0.0000,4.5776,1.0568,0.6610
8,3,200,202,3,3,2,0.4444,200.468,938.755,693.340,11.7062,16.0000,1.3617,0.6284,5.6371,0.2331,0.4795,0.2874,0.8340,0.4241,3.1699,0.7052,0.4681
5,3,200,202,3,2,2,0.4167,200.887,977.145,897.581,9.7644,16.0000,1.2903,0.4579,5.6342,0.7729,0.0435,0.1836,0.8328,0.5477,3.8708,1.0560,0.6774
4,3,200,203,4,1,1,1.0000,201.429,1312.000,743.000,8.6254,15.0000,1.2245,0.5714,5.2793,0.9375,0.0000,0.0625,1.0000,0.0000,3.6989,0.7062,0.8163
9,4,201,203,3,2,3,0.5000,202.040,289.414,1019.636,11.6142,13.0000,1.1818,1.1066,4.5729,0.2275,0.5166,0.2558,0.7905,0.5246,3.5213,0.8808,0.4949
104,15,202,206,5,5,21,0.1981,203.837,196.301,783.487,38.9582,16.0000,1.4726,2.9286,5.6282,0.9748,0.0054,0.0198,0.0150,0.9777,3.1667,1.0565,0.3912
16,5,202,205,4,4,3,0.3333,203.550,203.322,832.825,15.0330,13.0000,1.2164,0.8906,4.5729,0.4136,0.2365,0.3499,0.8632,0.2915,2.8145,1.0528,0.3626
85,10,202,205,4,7,16,0.1897,203.509,207.157,847.043,35.1294,17.0000,1.5689,5.3124,5.9799,0.9478,0.0316,0.0206,0.0110,0.9927,3.1655,1.4055,0.3779
42,11,202,205,4,7,10,0.1500,203.353,212.020,866.596,24.3115,16.0000,1.5000,2.1355,5.6282,0.7203,0.2060,0.0736,0.0366,0.9987,3.1657,1.4055,0.3705
10,3,202,204,3,4,3,0.2778,203.000,215.877,877.925,11.7910,14.0000,1.3208,0.1440,4.9246,0.6414,0.1733,0.1853,0.1186,0.9587,2.4638,0.7039,0.3679
22,3,202,204,3,5,6,0.2444,203.183,219.400,890.687,17.2472,13.0000,1.2435,1.4461,4.5729,0.4231,0.4161,0.1608,0.0088,0.9954,2.8145,1.0565,0.2696
